4bf58dd8d48988d14d941735,パエリヤレストラン,パエリヤ,paeriyaresutoran
4bf58dd8d48988d1db931735,タパスレストラン,タパス,tapasuresutoran
5413605de4b0ae91d18581a9,スリランカ料理店,スリランカ料理,surirankaryouriten
4bf58dd8d48988d1cc941735,ステーキハウス,ステーキ,sutekihausu
4bf58dd8d48988d158941735,スイス料理店,スイス料理,suisuryouriten
4bf58dd8d48988d1dc931735,ティールーム,ティールーム,thirumu
56aa371be4b08b9a8d573538,テーマレストラン,テーマレストラン,temaresutoran
57558b36e4b065ecebd306dd,トラック運転手用ドライブイン,ドライブイン,doraibuin
4f04af1f2fb6e1c99f3db0bb,トルコ料理店,トルコ料理,torukoryouriten
530faca9bcbc57f1066bc2f3,ブレク,ブレク,burekuborekplace
530faca9bcbc57f1066bc2f4,キョフテ,キョフテ,kyofutecigkofteplace
5283c7b4e4b094cb91ec88d8,ドネル料理店,ドネル料理,doneruryouriten
5283c7b4e4b094cb91ec88d9,ギョズレメ料理店,ギョズレメ料理,gyozuremeryouriten
5283c7b4e4b094cb91ec88db,キョフテ店,キョフテ,kyofuteten
5283c7b4e4b094cb91ec88d6,ココレチ料理店,ココレチ,kokorechiryouriten
